trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
67,False,"{'a': 0.01, 'e': 0.5168513344916992}",20,12,14.401856233402954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.01, 'e': 0.5117085777865424}",25,0,-35.94676552061821,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
69,False,"{'a': 0.01, 'e': 0.5066169923655895}",25,0,9.137292005594258,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
70,False,"{'a': 0.01, 'e': 0.5015760690660555}",20,0,22.17902053624959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.01, 'e': 0.49658530379140947}",25,0,22.72182191981875,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.4916441974609651}",30,0,-5.240612123802673,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.4867522559599717}",35,24,18.077918305237368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.48190899009020244}",25,0,12.0968962100611,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.4771139155210344}",20,0,6.746264106355227,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.4723665527410147}",20,1,12.386956960724607,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,0,-62.05089231207415,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
78,False,"{'a': 0.01, 'e': 0.46301306831122807}",30,14,24.08802936962604,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.01, 'e': 0.4584060113052235}",20,0,20.332376382037037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.45384479528235583}",20,0,-0.41713429683217207,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
81,False,"{'a': 0.01, 'e': 0.44932896411722156}",25,0,24.22871150192809,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.4448580662229411}",20,0,-19.295408802770194,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
83,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,0,18.269614332366356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.01, 'e': 0.43604928632153556}",25,0,7.687376895782478,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.43171052342907973}",20,0,18.248264272103476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.01, 'e': 0.4274149319487267}",25,0,-81.1962598873734,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
87,False,"{'a': 0.01, 'e': 0.4231620823177488}",30,0,33.480915087244526,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.01, 'e': 0.418951549247639}",30,0,-23.109162328168676,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
89,False,"{'a': 0.01, 'e': 0.4147829116815814}",30,0,21.58296737487728,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
90,False,"{'a': 0.01, 'e': 0.4106557527523455}",20,12,11.862904018255978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.4065696597405991}",25,0,-17.745405497125997,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
92,False,"{'a': 0.01, 'e': 0.40252422403363597}",20,5,-19.648515531663627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
93,False,"{'a': 0.01, 'e': 0.39851904108451414}",35,19,12.615228550912372,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,0,-8.326180640450279,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
95,False,"{'a': 0.01, 'e': 0.3906278353585211}",25,0,22.050305940097434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.01, 'e': 0.3867410234545012}",25,0,25.47474319114346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,0,11.395705655409067,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
98,False,"{'a': 0.01, 'e': 0.37908303810339883}",30,0,24.75094886690791,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
99,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,0,-28.576660068894217,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
100,False,"{'a': 0.01, 'e': 0.3715766910220457}",25,6,3.9747573103616607,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.36787944117144233}",35,4,-10.662866026244632,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 1}",1
102,False,"{'a': 0.01, 'e': 0.3642189795715233}",25,18,8.920352765410339,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.01, 'e': 0.3605949401730783}",25,0,14.982392035415199,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
104,False,"{'a': 0.01, 'e': 0.3570069605691474}",25,0,34.58962776265851,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.01, 'e': 0.35345468195878016}",25,0,18.115093993620118,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.3499377491111553}",25,20,9.649868467228007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.01, 'e': 0.3464558103300574}",25,9,17.051827873389257,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,0,-23.162141158233922,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
109,False,"{'a': 0.01, 'e': 0.3395955256449391}",20,0,19.836317537152585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.01, 'e': 0.33621649370673334}",30,0,-36.01115231520096,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
111,False,"{'a': 0.01, 'e': 0.33287108369807955}",25,0,27.87626066864826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.01, 'e': 0.32955896107518906}",25,0,24.90145972886043,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.01, 'e': 0.32627979462303947}",20,0,-35.73104114214155,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
114,False,"{'a': 0.01, 'e': 0.3230332564222529}",20,0,20.43810773456225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.01, 'e': 0.31981902181630384}",25,17,13.12079328766601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.31663676937905316}",25,0,26.412705115735452,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.3134861808826053}",30,0,23.258933560701593,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.31036694126548503}",25,4,23.420592862801477,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.30727873860113125}",25,0,26.352629168841098,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
120,False,"{'a': 0.01, 'e': 0.3042212640667041}",30,12,23.278671763956158,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.01, 'e': 0.30119421191220214}",25,0,24.639150245685318,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
122,False,"{'a': 0.01, 'e': 0.2981972794298874}",25,0,24.578851223509673,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
123,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,5,-22.48081144119146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
124,False,"{'a': 0.01, 'e': 0.2922925776808594}",25,0,-19.56782781669025,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
125,False,"{'a': 0.01, 'e': 0.2893842179390506}",20,0,-3.18937854245639,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
126,False,"{'a': 0.01, 'e': 0.2865047968601901}",20,0,12.661871092263661,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
127,False,"{'a': 0.01, 'e': 0.2836540264997704}",25,0,28.274508242075207,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.01, 'e': 0.2808316217783798}",20,4,23.81341705412268,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.27803730045319414}",25,0,4.103107606531016,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
130,False,"{'a': 0.01, 'e': 0.27527078308975234}",20,0,22.227230523711118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.01, 'e': 0.2725317930340126}",35,0,9.74758862939411,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
132,False,"{'a': 0.01, 'e': 0.2698200563846868}",20,0,24.645276729596404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.01, 'e': 0.26713530196585034}",25,11,17.378958926362298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.26447726129982396}",25,0,29.208136637351338,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
135,False,"{'a': 0.01, 'e': 0.261845668580326}",30,7,31.58427795111322,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.2592402606458915}",25,0,25.36629754619057,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.01, 'e': 0.2566607769535559}",20,3,28.638580668656097,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.25410695955280027}",25,0,-13.717887520239739,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
139,False,"{'a': 0.01, 'e': 0.25157855305975646}",30,0,-31.199180595178717,"{0: 27, 1: 0, 2: 0, 3: 3, 4: 0}",0
140,False,"{'a': 0.01, 'e': 0.24907530463166816}",25,0,22.633896184970034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.01, 'e': 0.24659696394160643}",25,0,3.826561182190396,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
142,False,"{'a': 0.01, 'e': 0.2441432831534371}",20,0,-45.444094563624546,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
143,False,"{'a': 0.01, 'e': 0.24171401689703645}",25,0,20.867974421332303,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.01, 'e': 0.23930892224375455}",35,0,30.819995639772078,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.01, 'e': 0.23692775868212176}",20,0,18.067469675497605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.01, 'e': 0.23457028809379765}",30,10,28.208496384883336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.23223627472975883}",20,0,-2.201785504240812,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
148,False,"{'a': 0.01, 'e': 0.22992548518672384}",20,0,21.068402066723333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,False,"{'a': 0.01, 'e': 0.22763768838381274}",20,15,-32.82170606735849,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
150,False,"{'a': 0.01, 'e': 0.22537265553943872}",20,0,19.36993932222664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.01, 'e': 0.22313016014842982}",20,0,19.496079862046052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.2209099779593782}",25,0,17.997050057517473,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
153,False,"{'a': 0.01, 'e': 0.21871188695221475}",25,0,-77.57682234504053,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
154,False,"{'a': 0.01, 'e': 0.21653566731600707}",20,0,25.52809275500062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.01, 'e': 0.21438110142697794}",20,0,18.767111431687326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.01, 'e': 0.21224797382674304}",20,0,11.953442728399882,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.01, 'e': 0.21013607120076472}",20,1,19.362716440287567,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.01, 'e': 0.20804518235702046}",30,0,8.32413511069574,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
159,False,"{'a': 0.01, 'e': 0.20597509820488344}",20,2,23.93758602816263,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.20392561173421342}",30,14,7.243991428988165,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.20189651799465538}",25,0,28.470481803771,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.01, 'e': 0.1998876140751445}",25,15,20.44857154934591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,0,26.559696278325095,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",35,10,32.46313678909767,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,0,28.619275402897216,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,0,24.77976631815687,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,23.545202639161236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,0,23.362792554507312,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,3,26.21478473409654,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,8,32.489355765689915,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,0,19.02964141390051,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,14,7.797307170435241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,24,8.879574012844921,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,0,17.766414303497264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,0,26.244090089703636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",25,0,4.538554822171863,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",20,10,15.981349463887849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,0,25.259701189935303,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,0,18.971566642473523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",35,12,40.293489051517476,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,0,23.036046817577187,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",20,0,18.50267046735214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0, 'e': 0}",20,1,22.879316447167113,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,0,1.2711304743332397,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
23,True,"{'a': 0, 'e': 0}",20,0,24.97546335660968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0, 'e': 0}",30,1,29.285379218626627,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,0,21.531863453462183,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
26,True,"{'a': 0, 'e': 0}",30,6,-12.458491601289415,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
27,True,"{'a': 0, 'e': 0}",20,14,10.290750102431133,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,2,35.12499977827532,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,9,22.690413564484054,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,0,26.906785835266916,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",20,16,7.855860752219805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,0,15.453534329455536,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
33,True,"{'a': 0, 'e': 0}",35,0,26.264220625418343,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
34,True,"{'a': 0, 'e': 0}",25,0,20.826343099486838,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0, 'e': 0}",20,0,18.21711198107917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",20,0,10.1784095546564,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
37,True,"{'a': 0, 'e': 0}",25,3,10.936950033017373,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,0,5.749979773210484,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
39,True,"{'a': 0, 'e': 0}",30,0,31.27679967153471,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0, 'e': 0}",25,11,20.557306871618188,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,0,20.54437235586835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,True,"{'a': 0, 'e': 0}",25,20,7.415464795495389,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,0,27.08543906875586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0, 'e': 0}",20,0,24.5582669685304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0, 'e': 0}",25,12,20.113019267885946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",30,0,32.055695933449655,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,True,"{'a': 0, 'e': 0}",25,0,26.20425143440828,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,True,"{'a': 0, 'e': 0}",20,0,16.79173827230354,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
49,True,"{'a': 0, 'e': 0}",20,0,0.7724299082860129,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
50,True,"{'a': 0, 'e': 0}",20,0,8.1508223856589,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
51,True,"{'a': 0, 'e': 0}",20,0,17.136977608809893,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
52,True,"{'a': 0, 'e': 0}",25,16,14.368937283489885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",25,0,24.59901563936961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,True,"{'a': 0, 'e': 0}",25,0,28.242789370085568,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,True,"{'a': 0, 'e': 0}",25,20,8.312974328673498,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,0,17.701998281442343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0, 'e': 0}",25,0,23.75622097819324,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0, 'e': 0}",20,1,22.592255681379537,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",30,7,26.24174711677773,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,0,-18.997535527286125,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
61,True,"{'a': 0, 'e': 0}",20,0,9.107879709495759,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
62,True,"{'a': 0, 'e': 0}",20,8,13.434470077685543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",25,0,29.46348727436775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0, 'e': 0}",30,2,34.58462604298062,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,4,-16.07065092368708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
66,True,"{'a': 0, 'e': 0}",20,0,17.355936363702746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,True,"{'a': 0, 'e': 0}",20,0,21.152053287878687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,True,"{'a': 0, 'e': 0}",25,0,-58.15258082959264,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
69,True,"{'a': 0, 'e': 0}",25,0,27.155465241460004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
