trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
186,True,"{'a': 0, 'e': 0}",20,0,15.2838672029032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,True,"{'a': 0, 'e': 0}",20,0,26.515792139881583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
188,True,"{'a': 0, 'e': 0}",20,0,31.64258574151967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,True,"{'a': 0, 'e': 0}",20,0,19.018577737228874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,True,"{'a': 0, 'e': 0}",25,0,28.0942850866584,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,True,"{'a': 0, 'e': 0}",30,15,23.451507425198614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,True,"{'a': 0, 'e': 0}",20,0,19.682913413511834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,True,"{'a': 0, 'e': 0}",25,13,-22.238423734040033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
194,True,"{'a': 0, 'e': 0}",20,0,25.787328711996487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,True,"{'a': 0, 'e': 0}",30,0,30.971642692970068,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,True,"{'a': 0, 'e': 0}",25,0,25.87558647249645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,True,"{'a': 0, 'e': 0}",20,0,25.326653624568316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,True,"{'a': 0, 'e': 0}",30,0,33.6642255053645,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,True,"{'a': 0, 'e': 0}",20,0,22.470355253736262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
200,True,"{'a': 0, 'e': 0}",25,0,20.684436452699295,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
